mol,Cmpd Name,AUC,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=[N+]([O-])c1oc(/C=N/Nc2nc(NC3CC3)nc(N3CCOCC3)n2)cc1,"JSF-2624 (BN 3495, 3496)",50.410275,0,0,2,3,5,0,11,0,45,2,7,27,10,81.471382,1.8104751,0,0,15,0,0,18,0,8,4,0,0,1.2393748,-2.6493945,-0.58820528,0.64748269,2.7523715,-2.782275,-0.51171386,0.7427054,2.7973244,-2.3835747,-0.39641237,0.89051092,3.0122428,32.025726,7,0.23333333,11,48,2,30,1,7,0.23333333,35,0,18.639618,14.368317,9.052042,9.828063,13.169836,8.5583925,3.5158553,4.0412416,0,0,0.91183108,14,0,-0.80482632,-0.47222236,0.11044513,2.5203218,-0.98744076,-0.41622093,0.20154129,2.5153351,-0.50597048,-0.2090994,0.2850174,2.77547,14.062015,11.544223,6.8217902,0.23642385,0.23689413,-3.4357364,0,8.5504599,9.6413918,-0.000532183,10.273707,13.01943,1.0113331,0.000813325,20.280001,9.6668653,5.5384617,14.901347,7.0123425,3.9793298,3.8701241,12,2,1,1,2.115,-5.2982402,9.1794748,1,1,21,1,4,9,1,0,0,2.4796836,-2.4796836,0.1827035,0.143815,31.616989,22.508045,56.407505,64.416458,47.044724,8.458519,12.949531,13.449074,0,0,32.151344,0,2.503756,36.434803,0.67252827,0.25778735,0.11873657,0.32747176,0.74221265,0.20873518,220.54941,84.538979,38.93856,107.39133,243.40176,68.452774,0.5,1,0,0,0,0,1,0,0,0,1,0,327.94073,0,0,0,327.94073,0,7,1,4,0,0,0.5925926,1.2297,3.1243138,93.341187,32.196213,129.66669,5.4488211,26.170353,0,35.286369,37.736813,10.717272,9.6082802,27.59285,67.019592,54.059322,9.4307899,46.616253,73.023178,78.731674,17.214357,146.52,0.41024774,5.9068904,3.6426427,9.2065182,327.94073,390.66116,28.972525,0,0,15.103616,158.67752,125.18708,44.076141,374.36099,2086,36,142,142
O=[N+]([O-])c1oc(C(=O)N/N=C/2\N=C(NC3CC3)NC(N3CCOCC3)=N\2)cc1,"JSF-2710 (BN 3497, 3498)",51.212273,0,0,2,3,5,0,5,0,46,3,8,28,10,84.812202,1.8437434,0,0,15,0,0,18,0,8,5,0,0,1.277645,-2.6717536,-0.54935974,0.59248769,2.7564197,-2.822217,-0.45603749,0.60063505,2.7859967,-2.400207,-0.36379594,0.72425318,3.0132673,32.323727,5,0.16129032,5,49,5,31,1,7,0.22580644,39,0,19.509861,14.752001,8.9746914,9.6983061,13.58052,8.7420359,3.4771802,3.9663265,0,0,0.93582338,14,0,-0.84460127,-0.46014416,0.10225549,2.5544724,-1.191854,-0.39664882,0.16098848,2.462873,-0.51171899,-0.20865726,0.23012486,2.8154371,14.32641,14.547408,6.6727052,-0.42509156,-0.45362917,-3.1256652,0,8.6306734,9.8322592,0.13695912,12.200643,7.7994351,2.4610915,0.16327664,21.240376,9.8712816,5.5867767,15.470044,7.0986099,3.9812477,3.921993,13,3,1,1,1.192,-4.3526001,9.2592745,1,1,21,1,4,8,1,0,0,2.879226,-2.879226,0.15738638,0.12385818,31.616989,15.808495,63.107059,44.116947,15.681574,31.363148,34.357582,4.0280342,9.4210396,9.4210396,17.047728,5.6825762,16.070677,36.434803,0.58226204,0.29359162,0.17413352,0.41773799,0.70640838,0.24360447,194.56734,98.105896,58.188057,139.59036,236.05179,81.402306,0.5,1,0,0,0,0,1,0,0,0,1,0,334.15768,0,0,0,334.15768,0,7,1,4,0,0,0.5714286,-0.412,53.909729,21.165993,14.981856,129.66669,29.311037,59.741413,0,35.286369,37.736813,5.0199933,9.6819,51.455067,53.358379,104.84473,9.4307899,5.0199933,73.023178,89.687737,0,161.67,0.39893496,5.9541965,3.6317377,9.3205996,334.15768,397.7417,36.856869,0,0,20.786192,158.67752,117.8371,57.643059,390.35999,2242,39,148,148
O=[N+]([O-])c1oc(C(=O)N/N=C/2\N=C(N(C(C)C)C)NC(N3CCOCC3)=N\2)cc1,"JSF-2713 (BN 3499,3500)",55.639446,0,0,2,3,5,0,5,0,51,2,7,29,11,91.576553,1.7956188,0,0,16,0,0,22,0,8,5,0,0,1.547528,-2.679646,-0.42447388,0.44738495,2.6109796,-2.8250644,-0.38902882,0.45263788,2.5368936,-2.4032137,-0.23543108,0.60613161,2.8789797,38.016556,6,0.19354838,5,53,5,31,3,7,0.22580644,43,0,20.965891,16.285002,10.560478,11.284093,13.846245,8.9705849,3.3153841,3.8045304,0,0,0.90022361,14,0,-0.85708541,-0.4215695,0.046016581,2.6333263,-1.1730777,-0.31604648,0.069919437,2.5557468,-0.52196747,-0.17189819,0.19446245,2.893584,14.421072,13.833878,7.9701061,0.50890517,0.5167681,-3.6537168,0,8.6309643,10.456513,0.12525895,12.389442,7.844079,2.096067,0.11479863,23.658689,11.039481,6.4910836,17.435646,8.0404072,4.6866794,4.8341269,13,2,1,1,1.61,-4.34865,9.9221706,1,1,18,1,3,8,1,0,0,2.9620533,-2.9620533,0.15298541,0.12039476,58.816898,22.508045,90.306969,44.116947,31.363148,15.681574,34.357582,4.0280342,9.4210396,9.4210396,17.047728,0,16.070677,36.434803,0.6562717,0.23724172,0.13477649,0.34372833,0.76275826,0.20895183,255.6667,92.423325,52.505482,133.90779,297.15115,81.402306,0.5,1,0,0,0,0,1,0,0,0,1,0,389.57449,0,0,0,389.57449,0,7,1,3,0,0,0.58620691,0.1762,35.898979,24.290306,14.981856,129.66669,29.311037,92.638603,0,35.286369,0,71.67202,10.35603,51.455067,56.482693,86.833984,9.4307899,5.0199933,35.286369,89.687737,99.549217,152.88,0.3796615,5.9541965,3.6292436,9.4287529,389.57449,426.81284,36.856869,0,0,15.103616,219.7769,117.8371,51.960484,406.40298,2419,43,148,148
O=[N+]([O-])c1oc(/C=N/Nc2nc(Nc3ccccc3)nc(N3CCC3)n2)cc1,JSF-2590,319,51.794689,0,0,2,3,4,0,17,0,44,2,6,28,12,77.973236,1.772119,0,0,17,0,0,16,0,8,3,0,0,1.2326757,-2.7165082,-0.64442545,0.68182635,2.6569831,-2.7935345,-0.63426745,0.79479796,2.6166105,-2.4389627,-0.46628693,0.88925922,2.9326282,27.923311,7,0.22580644,17,47,2,31,0,7,0.22580644,28,0,19.346724,14.648149,9.7401228,11.242276,13.669836,8.5365543,4.1100426,5.5412416,0,0,0.87336254,15,0,-0.8694247,-0.50593799,0.099524386,2.4268105,-1.0218629,-0.39233479,0.19610602,2.4907634,-0.56059015,-0.21685022,0.26909569,2.7070951,11.800191,10.71353,5.3866701,2.3907523,2.3913262,-4.9712176,0,11.829305,10.300826,-0.0007376,10.131859,13.060874,1.0137975,0.001014352,21.240376,10.346939,6.016376,14.346826,6.8781075,3.9540539,3.5242505,11,2,1,1,3.721,-6.62885,9.8437996,1,1,22,1,4,7,1,0,0,2.1056812,-2.1056812,0.21515454,0.16935883,94.850967,63.107059,15.808495,20.299505,47.044724,8.458519,12.949531,13.449074,0,5.6825762,26.468767,0,2.503756,33.931049,0.69558454,0.23809104,0.10574482,0.30441546,0.76190895,0.19867066,239.66644,82.035225,36.434803,104.88758,262.5188,68.452774,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,344.55402,0,0,0,344.55402,0,8,1,4,0,0,0.60714287,2.7725,3.1243138,93.341187,17.214357,87.814163,5.4488211,26.170353,0,123.50229,18.868406,13.474019,10.29608,16.592962,67.019592,54.059322,5.4488211,49.372997,142.3707,36.879158,17.214357,137.28999,0.39893496,5.9541965,3.7071018,9.3116722,344.55402,417.05475,26.468767,0,0,15.103616,177.79456,125.18708,41.572384,380.36798,2327,37,146
O=[N+]([O-])c1oc(/C=N/Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,JSF-2513,4235,55.690273,0,0,2,3,5,0,17,0,48,2,7,30,13,85.960899,1.7908521,0,0,18,0,0,18,0,8,4,0,0,1.2653753,-2.6493101,-0.64264005,0.66361898,2.6041162,-2.7822006,-0.58620781,0.78467405,2.4865587,-2.3835282,-0.43271649,0.87254268,2.8629196,32.025726,7,0.21212122,17,51,2,33,0,7,0.21212122,32,0,20.760939,15.763504,10.447229,11.949383,14.669836,9.113905,4.1100426,5.5412416,0,0,0.87900418,15,0,-0.80481535,-0.4722127,0.092453562,2.5207474,-0.98644757,-0.41206104,0.18721636,2.5507355,-0.50593066,-0.21645385,0.26026094,2.7902377,13.072547,12.02618,6.6917343,2.1839101,2.1844995,-4.9064956,0,11.829109,10.935283,-0.000768118,10.114239,13.065726,1.0141484,0.001043479,23.168043,11.743802,6.9976859,16.100674,8.0503702,4.7505031,4.3205466,12,2,1,1,3.197,-6.5697198,10.51161,1,1,24,1,4,9,1,0,0,2.4514301,-2.4514301,0.18480921,0.14547251,79.042473,22.508045,56.407505,64.416458,47.044724,8.458519,12.949531,13.449074,0,5.6825762,26.468767,0,2.503756,36.434803,0.71390253,0.22521733,0.10373485,0.28609747,0.77478266,0.18236263,267.97488,84.538979,38.93856,107.39133,290.82724,68.452774,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,375.36624,0,0,0,375.36624,0,8,1,4,0,0,0.63333333,2.3989999,3.1243138,93.341187,28.214245,129.66669,5.4488211,26.170353,0,123.50229,0,13.474019,10.91628,27.59285,67.019592,54.059322,5.4488211,49.372997,123.50229,78.731674,17.214357,146.52,0.37824166,6.044394,3.7266674,9.5220432,375.36624,446.24359,28.972525,0,0,15.103616,206.10301,125.18708,44.076141,410.39398,2758,41,154
O=[N+]([O-])c1oc(/C=N/Nc2nc(NC3(C)CC3)nc(N3CCOCC3)n2)cc1,JSF-2625,1878,53.50386,0,0,2,3,5,0,11,0,48,2,7,28,11,85.639641,1.7841592,0,0,16,0,0,20,0,8,4,0,0,1.2617989,-2.6494982,-0.57978779,0.60842592,2.8121874,-2.7823083,-0.49705413,0.67946535,2.8567827,-2.38363,-0.36115241,0.85455805,3.0735781,34.212139,7,0.22580644,11,51,2,31,2,7,0.22580644,38,0,19.562267,15.290966,9.9746914,10.750712,13.505752,8.9103279,3.9064655,4.4318519,0,0,0.89989787,14,0,-0.80484182,-0.47222194,0.091474831,2.5778248,-0.98742753,-0.41622066,0.18669634,2.5835555,-0.50608546,-0.20709646,0.26691666,2.8318799,14.073786,11.55151,6.8591404,0.50505501,0.50552505,-3.6840584,0,8.5504675,10.095778,-0.000531169,10.274537,13.019294,1.0113192,0.0008122,21.240376,9.4276857,5.5867767,15.793192,6.927279,4.0705066,3.9072802,12,2,1,1,2.5220001,-5.6254501,9.619998,1,1,21,1,4,9,1,0,0,2.4810236,-2.4810236,0.18260482,0.14373732,61.02544,15.808495,56.407505,64.416458,47.044724,8.458519,12.949531,13.449074,0,0,32.151344,0,2.503756,36.434803,0.69373608,0.24109244,0.11104691,0.30626392,0.75890756,0.195217,243.25832,84.538979,38.93856,107.39133,266.11066,68.452774,0.5,1,0,0,0,0,1,0,0,0,1,0,350.64966,0,0,0,350.64966,0,7,1,4,0,0,0.42857143,1.6198,3.1243138,93.341187,28.214245,129.66669,5.4488211,26.170353,0,35.286369,37.736813,44.043285,10.06998,27.59285,67.019592,54.059322,5.4488211,46.616253,73.023178,78.731674,50.540371,146.52,0.39893496,5.9541965,3.6498816,9.3170023,350.64966,409.18866,28.972525,0,0,15.103616,181.38643,125.18708,44.076141,388.388,2275,37,150
O=[N+]([O-])c1oc(CCNc2nc(N(C)C3CCC3)nc(N3CCOCC3)n2)cc1,JSF-2724,61,59.257824,0,0,2,3,4,0,11,0,54,1,5,29,14,91.957382,1.7029146,0,0,18,0,0,25,0,7,4,0,0,1.2838885,-2.8059144,-0.56190336,0.58931184,2.7526524,-2.7919862,-0.47109157,0.64698106,2.8232303,-2.5439956,-0.36554304,0.76273358,3.0150485,40.998177,8,0.25,11,57,1,32,3,8,0.25,45,0,20.216969,16.412287,11.596012,12.242276,14.097357,9.8853626,4.5807338,5.0412416,0,0,0.86514437,14,0,-0.85100579,-0.44595879,0.067462519,2.7006667,-0.9889428,-0.40648741,0.14716627,2.7066278,-0.58062816,-0.20425241,0.18429588,2.9480746,13.552798,11.137132,9.3165169,0.59533376,0.59533376,-3.712641,0,7.3538857,10.681784,0,14,14,1,0,22.203125,10.543388,5.8257928,17.281385,8.1279812,4.4594936,4.843544,11,1,1,1,0.45100001,-5.6347599,10.369246,1,1,21,1,4,10,1,0,0,2.5121493,-2.5121493,0.18019135,0.14195643,47.425484,56.407505,92.515511,44.116947,55.503242,0,12.949531,4.0280342,0,0,22.730305,0,2.503756,36.434803,0.7133289,0.17537172,0.10394284,0.2866711,0.82462829,0.18272828,267.22379,65.696899,38.93856,107.39133,308.91821,68.452774,0.5,1,0,0,0,0,1,0,0,0,1,0,374.61511,0,0,0,374.61511,0,7,1,4,0,0,0.41379312,1.85267,6.2486277,75.452957,14.981856,148.10626,5.4488211,61.272938,0,35.286369,56.605217,10.717272,10.64571,27.59285,50.35659,57.183636,9.4307899,28.728022,110.75999,97.171249,32.897186,125.37,0.38828552,6,3.6654041,9.4233332,374.61511,437.20218,19.551485,0,0,5.6825762,244.49348,104.88758,25.23406,403.44299,2471,41,152
O=[N+]([O-])c1oc(CCNc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1,JSF-2727,23,58.350655,0,0,2,3,4,0,17,0,51,2,6,30,15,88.692917,1.7390769,0,0,19,0,0,21,0,7,4,0,0,1.2650838,-2.6496181,-0.59112632,0.6616919,2.604418,-2.7823529,-0.56154186,0.78256011,2.4883599,-2.3836858,-0.42059049,0.87096083,2.8634586,35.305347,8,0.24242425,17,54,1,33,3,8,0.24242425,36,0,20.760939,16.153154,11.284093,12.656489,14.669836,9.5505304,4.6749206,6.0412416,0,0,0.86114496,15,0,-0.80483818,-0.44589972,0.087840609,2.5983553,-0.9888643,-0.40338355,0.18054204,2.6234596,-0.50636351,-0.21166976,0.21959387,2.8567193,12.414192,12.134706,7.9619384,1.9079607,1.9079607,-4.624568,0,10.632949,11.066958,0,14,14,1,0,23.168043,11.743802,6.9976859,16.66501,8.343977,4.9285736,4.6350827,11,2,1,1,0.82300001,-6.5735202,10.76068,1,1,23,1,4,10,1,0,0,2.4201944,-2.4201944,0.18703771,0.14735004,79.042473,22.508045,92.515511,44.116947,55.503242,0,12.949531,4.0280342,0,5.6825762,22.730305,0,2.503756,36.434803,0.71590739,0.18882698,0.10300791,0.28409261,0.81117302,0.18108469,270.6239,71.379478,38.93856,107.39133,306.63574,68.452774,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,378.01523,0,0,0,378.01523,0,8,1,4,0,0,0.63333333,2.6075699,3.1243138,93.463707,10.999887,148.10626,5.4488211,28.375751,0,123.50229,0,13.474019,11.01398,27.59285,50.35659,54.059322,5.4488211,49.495522,142.3707,97.171249,0,134.16,0.37824166,6.044394,3.7266674,9.5220432,378.01523,453.18036,19.551485,0,0,11.365152,242.21101,104.88758,30.916637,411.422,2758,41,154
Clc1c2sc(C(=O)NNC(=O)c3oc([N+](=O)[O-])cc3)cc2cc(C(F)(F)F)c1,JSF-3676,110845,45.128551,0,0,2,3,2,0,14,0,35,2,4,28,17,80.15065,2.2900186,0,0,15,1,3,7,0,3,5,0,1,1.4673842,-2.2615023,-0.58925289,0.65968645,2.3590002,-2.6379325,-0.44230953,0.81095904,2.4973121,-1.958403,-0.37112546,0.93775171,2.6246624,19.04945,4,0.13333334,15,37,3,30,2,7,0.23333333,19,0,20.637465,14.867738,7.8867512,9.2316866,13.05757,8.4066248,3.8927345,5.3879948,0,0,1.0743599,15,0,-0.85080546,-0.48205647,0.12210128,2.3748534,-1.2870522,-0.29525164,0.26803437,2.5114398,-0.49473521,-0.21071404,0.34538871,2.679152,7.9945831,9.8014507,2.7962811,4.937912,4.937912,-6.4881754,0,10.890159,9.4824991,0,14,14,1,0,22.68,9.0133333,5.3890305,17.926273,7.058105,4.1921148,4.5187688,8,2,1,0,3.9797599,-7.88065,9.3135471,1,1,15,1,3,4,0,0,0,2.3680522,-2.3680522,0.19136021,0.15059452,40.321339,18.017035,15.808495,19.760618,0,12.949531,43.403084,26.22967,39.002987,9.4210396,35.725906,0,29.637598,33.931049,0.6301105,0.53653228,0.19607344,0.3698895,0.46346772,0.17381606,204.28708,173.94824,63.568645,119.92126,150.2601,56.352615,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,324.20834,0,0,0,324.20834,0,8,1,3,0,0,0.10714286,4.461,35.776459,17.603184,0,50.935009,57.717228,9.5073462,11.260122,91.534676,0,120.32667,9.2248802,64.317398,44.880341,94.470978,13.493403,8.3387489,88.215919,10.517568,70.426331,117.16,0.38983503,5.9068904,3.7272515,9.2876987,324.20834,397.1611,27.133842,0,0,18.842079,194.49051,83.74192,45.975922,433.75,2305,43,150
Fc1cc(C2=NOC(C(=O)Nc3cnc(N4CCOCC4)cc3)C2)ccc1,JSF-2635,5565,53.472069,0,0,2,3,4,0,12,0,46,1,5,27,17,79.907715,1.7371243,0,0,19,0,1,19,0,4,3,0,0,1.1820639,-2.6575084,-0.58415073,0.57479781,2.6009507,-2.7817266,-0.4996942,0.72434604,2.502609,-2.3847289,-0.40907469,0.76710469,2.8670237,30.723932,4,0.13333334,12,49,2,30,1,5,0.16666667,35,0,18.639618,14.598686,11.154336,12.526733,13.186673,8.7714109,5.3212028,6.8409014,1,1,0.84927779,16,0,-0.81105709,-0.3948364,0.063457653,2.5558839,-1.0077933,-0.33438909,0.15098199,2.5764403,-0.5060488,-0.21371064,0.1932763,2.8268266,9.3716927,11.162227,8.3395901,1.762422,1.7784611,-4.0161796,0,8.8688011,9.8641911,0.038828667,14,8.3936481,1.1784542,0.023609674,20.280001,9.6668653,5.3314347,14.847169,6.9857273,3.8155861,3.8414176,7,1,1,0,1.803,-3.5115199,9.8100214,0,1,23,1,4,6,0,0,0,1.8577081,-1.8577081,0.15398793,0.18882933,97.059509,22.508045,87.809479,44.116947,8.458519,12.949531,0,0,0,10.885262,0,29.176147,13.566921,2.503756,0.79742259,0.17059655,0.13751408,0.2025774,0.82940346,0.065063313,262.37924,56.132088,45.246822,66.654877,272.90204,21.408051,0.5,1,0,0,0,0,1,0,0,0,1,0,329.03412,0,0,0,329.03412,0,8,0,4,0,0,0.37037036,2.1889999,3.1243138,42.81181,61.670536,78.731674,3.185575,19.399862,0,123.07346,18.868406,20.044781,9.8325701,46.080868,51.145504,12.245332,9.6542244,23.095419,141.94186,86.747208,0,76.050003,0.41024774,5.9068904,3.7790873,9.167552,329.03412,413.56549,32.638515,0,0,5.6825762,253.97102,36.742004,38.321091,370.384,2175,39,142
S(=O)(=O)(/N=C\1/C=C2N(C)NC=C2C=C/1)CCCC,JSF-2239*,1810,40.25948,1,1,0,0,3,0,0,0,35,1,4,18,11,60.263599,1.7218171,0,0,12,0,0,17,0,3,2,0,1,1.8405411,-2.5620255,-0.44436055,0.50222331,2.6328759,-2.5687845,-0.40200034,0.56399703,2.6594019,-2.3381929,-0.25939974,0.69636738,2.8870926,27.70052,4,0.21052632,0,36,4,19,5,4,0.21052632,32,0,13.173362,11.36639,7.9307213,8.681798,8.5159683,7.5542727,3.7338157,4.5816817,0,0,0.85710531,10,0,-0.85641772,-0.38730717,0.003581208,2.4442582,-1.1455898,-0.34336099,0.045145806,2.4806046,-0.52658969,-0.16492008,0.15607671,2.7424669,5.3207512,11.368377,7.188293,1.852616,1.3930039,-2.7512085,1.4762017,4.7903309,7.2538867,0.000408433,14,10.388701,1.0036019,14.065362,14.409972,5.9698215,3.75,12.233557,5.0160422,3.126838,3.4091134,5,1,1,0,1.237,-2.2992201,7.1030827,0,1,11,1,2,3,0,0,0,0.94716007,-0.94716007,0.45308021,0.24839753,85.742027,37.104668,49.707954,0,0,0,17.784555,15.808495,0,9.4210396,8.0752068,32.016521,0,0,0.80520618,0.25550005,0.12523064,0.19479382,0.74449992,0.069563188,205.85939,65.321266,32.016521,49.801079,190.3392,17.784555,0.5,1,0,0,0,0,1,0,0,0,1,0,255.66046,0,0,0,255.66046,0,5,1,2,0,0,0.3888889,1.3449,17.888229,53.930229,6.6407428,17.233564,0,54.019287,0,70.143913,37.736813,33.326015,7.2334499,48.171688,18.181568,17.888229,5.9423227,0,107.88072,19.990313,72.863945,61.77,0.52150291,5.2479277,3.1113007,8.0234213,255.66046,291.93262,40.091728,0,0,9.4210396,189.34253,16.805161,49.512768,267.353,639,24,92
O=[N+]([O-])c1oc(C(=O)N2CCN(C(=O)c3[nH]c4c(c3)cccc4)CC2)cc1,JSF-3230,14,50.75869,0,0,1,2,2,0,14,0,43,1,3,27,15,74.661095,1.7363045,0,0,18,0,0,16,0,4,5,0,0,1.2413502,-2.709341,-0.55434686,0.59242588,2.6531062,-2.8563273,-0.42723671,0.71803987,2.5076163,-2.4321878,-0.40070567,0.85929573,2.9178791,27.199312,5,0.16666667,15,46,3,30,0,5,0.16666667,28,0,18.965891,14.252761,10.369879,11.819627,13.024878,8.4327602,4.8153839,6.4494896,0,0,0.87292838,15,0,-0.84561139,-0.46998847,0.090834163,2.6428471,-0.96841341,-0.30443648,0.19936825,2.6249108,-0.50945818,-0.20261912,0.29107663,2.898068,6.8575401,10.189325,7.426434,3.4742053,3.4742053,-5.1439309,0,10.542832,9.7847767,0,14,14,1,0,20.280001,8.7885342,4.4518433,14.08853,6.0124645,3.0109799,3.1372883,9,1,1,0,1.226,-4.7042198,9.5197086,1,1,21,1,4,5,1,0,0,2.3839169,-2.3839169,0.1900861,0.14959233,81.251015,22.508045,103.70607,0,0,12.949531,34.357582,4.0280342,0,0,0,5.6825762,29.637598,33.931049,0.64469498,0.2233773,0.21109863,0.35530499,0.77662271,0.14420636,211.49316,73.279259,69.251221,116.55833,254.77225,47.307114,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,328.05148,0,0,0,328.05148,0,8,1,4,0,0,0.51851851,2.2672999,0,23.85181,16.78553,124.69332,55.93,9.5073462,0,128.21939,0,5.0199933,9.5468102,64.317398,6.2486277,67.720535,8.2055683,9.7370949,123.50229,84.275879,0,115.37,0.41024774,5.9068904,3.7041497,9.1743937,328.05148,403.49356,27.133842,0,0,5.6825762,211.49316,83.74192,32.816418,368.349,2082,42,146
Brc1c(C)c2c([nH]1)ccc(NS(=O)(=O)CCCCC)c2,JSF-3257,34,47.063068,0,0,2,3,2,0,9,0,39,2,4,20,14,68.117096,1.7465922,0,1,14,0,0,19,0,2,2,0,1,1.8269824,-2.6223938,-0.53819597,0.60622805,2.6594265,-2.6398141,-0.41575223,0.71703696,2.7133946,-2.3844225,-0.26422375,0.84360367,2.9327846,29.856934,6,0.2857143,10,40,0,21,6,6,0.2857143,30,0,14.750712,14.065681,9.0604782,9.8364992,9.426652,9.1555185,4.9451408,5.9174504,0,0,0.98082393,12,0,-0.84451544,-0.38125268,0.031611919,2.531749,-0.94657248,-0.30312505,0.12799545,2.64625,-0.52985024,-0.11655936,0.25187591,2.838109,3.7915406,11.06232,5.128324,3.6474168,3.3508575,-4.2177572,1.3788097,4.943028,8.4512224,-0.19381239,7.6190548,14,1.6351,0.12843701,16.371881,6.8400002,4.25,16.117519,6.7279582,4.1777658,5.4219003,4,2,1,0,4.5780001,-4.6343002,8.6243305,0,1,10,1,2,5,0,0,0,0.86695498,-0.86695498,0.48728025,0.27978191,127.46462,6.6995511,22.551714,0,0,0,17.784555,75.241837,0,8.0752068,0,37.6991,0,0,0.81224859,0.40950713,0.12757017,0.18775141,0.5904929,0.060181245,240.03293,121.01614,37.6991,55.483654,174.50044,17.784555,0.5,1,0,0,0,0,1,0,0,0,1,0,295.5166,0,0,0,295.5166,0,6,0,2,0,0,0.44999999,4.1707201,0,64.576683,23.426271,17.233564,3.185575,2.626277,0,57.646656,56.605217,115.36287,8.7670202,48.171688,0,19.411806,3.185575,23.878847,109.53477,17.233564,119.24686,61.959999,0.48464775,5.3923173,3.2993085,8.3215008,295.5166,346.78598,32.016521,0,0,13.757783,232.89345,16.848827,45.774307,359.28799,877,28,102
